group,id,event,source,target,dx,dy,count
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s02,density_swaps,Mercury,Dust,1,1,381
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s03,density_swaps,Mercury,Dust,0,1,11158
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s03,density_swaps,Mercury,Dust,-1,1,342
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s03,empty_moves,Dust,Empty,1,1,5040
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s03,empty_moves,Mercury,Empty,1,1,21
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s03,empty_moves,Dust,Empty,0,1,2718
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s03,empty_moves,Mercury,Empty,0,1,5460
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s03,empty_moves,Dust,Empty,-1,1,4080
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s03,empty_moves,Mercury,Empty,-1,1,2
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s03,density_swaps,Mercury,Dust,1,1,389
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s04,density_swaps,Mercury,Dust,0,1,11105
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s04,density_swaps,Mercury,Dust,-1,1,316
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s04,empty_moves,Dust,Empty,1,1,5048
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s04,empty_moves,Mercury,Empty,1,1,29
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s04,empty_moves,Dust,Empty,0,1,2531
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s04,empty_moves,Mercury,Empty,0,1,5520
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s04,empty_moves,Dust,Empty,-1,1,4452
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s04,empty_moves,Mercury,Empty,-1,1,41
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s04,density_swaps,Mercury,Dust,1,1,348
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s00,density_swaps,Water,Dust,0,1,1353
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s00,density_swaps,Mercury,Dust,0,1,14896
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s00,density_swaps,Mercury,Water,0,1,1488
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s01,density_swaps,Water,Dust,0,1,1362
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s01,density_swaps,Mercury,Dust,0,1,14896
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s01,density_swaps,Mercury,Water,0,1,1488
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s02,density_swaps,Water,Dust,0,1,1338
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s02,density_swaps,Mercury,Dust,0,1,14896
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s02,density_swaps,Mercury,Water,0,1,1488
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s03,density_swaps,Water,Dust,0,1,1341
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s03,density_swaps,Mercury,Dust,0,1,14896
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s03,density_swaps,Mercury,Water,0,1,1488
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s04,density_swaps,Water,Dust,0,1,1350
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s04,density_swaps,Mercury,Dust,0,1,14896
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s04,density_swaps,Mercury,Water,0,1,1488
native-expanded,122-Water-Sand-open-32-baseline-w32-s00,water_transfer_mass,Water,Water,-1,0,349356
native-expanded,122-Water-Sand-open-32-baseline-w32-s00,water_transfer_mass,Water,Empty,1,0,84661
native-expanded,122-Water-Sand-open-32-baseline-w32-s00,water_transfer_mass,Water,Water,1,1,303499
native-expanded,122-Water-Sand-open-32-baseline-w32-s00,density_swaps,Sand,Water,1,1,211
native-expanded,122-Water-Sand-open-32-baseline-w32-s00,water_transfer_mass,Water,Water,0,1,282024
native-expanded,122-Water-Sand-open-32-baseline-w32-s00,density_swaps,Sand,Water,0,1,123
native-expanded,122-Water-Sand-open-32-baseline-w32-s00,water_transfer_mass,Water,Empty,-1,0,131010
native-expanded,122-Water-Sand-open-32-baseline-w32-s00,water_transfer_mass,Water,Water,-1,1,364177
native-expanded,122-Water-Sand-open-32-baseline-w32-s00,density_swaps,Sand,Water,-1,1,781
native-expanded,122-Water-Sand-open-32-baseline-w32-s00,empty_moves,Sand,Empty,1,1,2483
native-expanded,122-Water-Sand-open-32-baseline-w32-s00,empty_moves,Water,Empty,1,1,3367
native-expanded,122-Water-Sand-open-32-baseline-w32-s00,water_transfer_mass,Water,Water,1,0,374447
native-expanded,122-Water-Sand-open-32-baseline-w32-s00,empty_moves,Sand,Empty,0,1,2036
native-expanded,122-Water-Sand-open-32-baseline-w32-s00,empty_moves,Water,Empty,0,1,5047
native-expanded,122-Water-Sand-open-32-baseline-w32-s00,empty_moves,Sand,Empty,-1,1,784
native-expanded,122-Water-Sand-open-32-baseline-w32-s00,empty_moves,Water,Empty,-1,1,529
native-expanded,122-Water-Sand-open-32-baseline-w32-s01,water_transfer_mass,Water,Water,-1,0,377599
native-expanded,122-Water-Sand-open-32-baseline-w32-s01,water_transfer_mass,Water,Empty,1,0,69954
native-expanded,122-Water-Sand-open-32-baseline-w32-s01,water_transfer_mass,Water,Water,1,1,248632
native-expanded,122-Water-Sand-open-32-baseline-w32-s01,density_swaps,Sand,Water,1,1,234
native-expanded,122-Water-Sand-open-32-baseline-w32-s01,water_transfer_mass,Water,Water,0,1,261123
native-expanded,122-Water-Sand-open-32-baseline-w32-s01,density_swaps,Sand,Water,0,1,71
native-expanded,122-Water-Sand-open-32-baseline-w32-s01,water_transfer_mass,Water,Empty,-1,0,130286
native-expanded,122-Water-Sand-open-32-baseline-w32-s01,water_transfer_mass,Water,Water,-1,1,342735
native-expanded,122-Water-Sand-open-32-baseline-w32-s01,density_swaps,Sand,Water,-1,1,415
native-expanded,122-Water-Sand-open-32-baseline-w32-s01,empty_moves,Sand,Empty,1,1,2623
native-expanded,122-Water-Sand-open-32-baseline-w32-s01,empty_moves,Water,Empty,1,1,2612
native-expanded,122-Water-Sand-open-32-baseline-w32-s01,water_transfer_mass,Water,Water,1,0,337658
native-expanded,122-Water-Sand-open-32-baseline-w32-s01,empty_moves,Sand,Empty,0,1,2017
native-expanded,122-Water-Sand-open-32-baseline-w32-s01,empty_moves,Water,Empty,0,1,5781
native-expanded,122-Water-Sand-open-32-baseline-w32-s01,empty_moves,Sand,Empty,-1,1,1154
native-expanded,122-Water-Sand-open-32-baseline-w32-s01,empty_moves,Water,Empty,-1,1,684
native-expanded,122-Water-Sand-open-32-baseline-w32-s02,water_transfer_mass,Water,Water,-1,0,367318
native-expanded,122-Water-Sand-open-32-baseline-w32-s02,water_transfer_mass,Water,Empty,1,0,54014
native-expanded,122-Water-Sand-open-32-baseline-w32-s02,water_transfer_mass,Water,Water,1,1,216989
native-expanded,122-Water-Sand-open-32-baseline-w32-s02,density_swaps,Sand,Water,1,1,110
native-expanded,122-Water-Sand-open-32-baseline-w32-s02,water_transfer_mass,Water,Water,0,1,231503
native-expanded,122-Water-Sand-open-32-baseline-w32-s02,density_swaps,Sand,Water,0,1,25
native-expanded,122-Water-Sand-open-32-baseline-w32-s02,water_transfer_mass,Water,Empty,-1,0,109440
native-expanded,122-Water-Sand-open-32-baseline-w32-s02,water_transfer_mass,Water,Water,-1,1,311791
native-expanded,122-Water-Sand-open-32-baseline-w32-s02,density_swaps,Sand,Water,-1,1,175
native-expanded,122-Water-Sand-open-32-baseline-w32-s02,empty_moves,Sand,Empty,1,1,2692
native-expanded,122-Water-Sand-open-32-baseline-w32-s02,empty_moves,Water,Empty,1,1,2503
native-expanded,122-Water-Sand-open-32-baseline-w32-s02,water_transfer_mass,Water,Water,1,0,265669
native-expanded,122-Water-Sand-open-32-baseline-w32-s02,empty_moves,Sand,Empty,0,1,2071
native-expanded,122-Water-Sand-open-32-baseline-w32-s02,empty_moves,Water,Empty,0,1,5481
native-expanded,122-Water-Sand-open-32-baseline-w32-s02,empty_moves,Sand,Empty,-1,1,1524
native-expanded,122-Water-Sand-open-32-baseline-w32-s02,empty_moves,Water,Empty,-1,1,1211
native-expanded,122-Water-Sand-open-32-baseline-w32-s03,water_transfer_mass,Water,Water,-1,0,327127
native-expanded,122-Water-Sand-open-32-baseline-w32-s03,water_transfer_mass,Water,Empty,1,0,44349
native-expanded,122-Water-Sand-open-32-baseline-w32-s03,water_transfer_mass,Water,Water,1,1,162928
native-expanded,122-Water-Sand-open-32-baseline-w32-s03,density_swaps,Sand,Water,1,1,176
native-expanded,122-Water-Sand-open-32-baseline-w32-s03,water_transfer_mass,Water,Water,0,1,167121
native-expanded,122-Water-Sand-open-32-baseline-w32-s03,density_swaps,Sand,Water,0,1,23
native-expanded,122-Water-Sand-open-32-baseline-w32-s03,water_transfer_mass,Water,Empty,-1,0,83842
native-expanded,122-Water-Sand-open-32-baseline-w32-s03,water_transfer_mass,Water,Water,-1,1,214156
native-expanded,122-Water-Sand-open-32-baseline-w32-s03,density_swaps,Sand,Water,-1,1,193
native-expanded,122-Water-Sand-open-32-baseline-w32-s03,empty_moves,Sand,Empty,1,1,2560
native-expanded,122-Water-Sand-open-32-baseline-w32-s03,empty_moves,Water,Empty,1,1,2398
native-expanded,122-Water-Sand-open-32-baseline-w32-s03,water_transfer_mass,Water,Water,1,0,216865
native-expanded,122-Water-Sand-open-32-baseline-w32-s03,empty_moves,Sand,Empty,0,1,2040
native-expanded,122-Water-Sand-open-32-baseline-w32-s03,empty_moves,Water,Empty,0,1,5598
native-expanded,122-Water-Sand-open-32-baseline-w32-s03,empty_moves,Sand,Empty,-1,1,1995
native-expanded,122-Water-Sand-open-32-baseline-w32-s03,empty_moves,Water,Empty,-1,1,1688
native-expanded,122-Water-Sand-open-32-baseline-w32-s04,water_transfer_mass,Water,Water,-1,0,271449
native-expanded,122-Water-Sand-open-32-baseline-w32-s04,water_transfer_mass,Water,Empty,1,0,38714
native-expanded,122-Water-Sand-open-32-baseline-w32-s04,water_transfer_mass,Water,Water,1,1,152520
native-expanded,122-Water-Sand-open-32-baseline-w32-s04,density_swaps,Sand,Water,1,1,145
native-expanded,122-Water-Sand-open-32-baseline-w32-s04,water_transfer_mass,Water,Water,0,1,134784
native-expanded,122-Water-Sand-open-32-baseline-w32-s04,density_swaps,Sand,Water,0,1,28
native-expanded,122-Water-Sand-open-32-baseline-w32-s04,water_transfer_mass,Water,Empty,-1,0,56737
native-expanded,122-Water-Sand-open-32-baseline-w32-s04,water_transfer_mass,Water,Water,-1,1,169189
native-expanded,122-Water-Sand-open-32-baseline-w32-s04,density_swaps,Sand,Water,-1,1,258
native-expanded,122-Water-Sand-open-32-baseline-w32-s04,empty_moves,Sand,Empty,1,1,2490
native-expanded,122-Water-Sand-open-32-baseline-w32-s04,empty_moves,Water,Empty,1,1,2454
native-expanded,122-Water-Sand-open-32-baseline-w32-s04,water_transfer_mass,Water,Water,1,0,186434
native-expanded,122-Water-Sand-open-32-baseline-w32-s04,empty_moves,Sand,Empty,0,1,1950
native-expanded,122-Water-Sand-open-32-baseline-w32-s04,empty_moves,Water,Empty,0,1,5292
native-expanded,122-Water-Sand-open-32-baseline-w32-s04,empty_moves,Sand,Empty,-1,1,2325
native-expanded,122-Water-Sand-open-32-baseline-w32-s04,empty_moves,Water,Empty,-1,1,2092
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s00,density_swaps,Sand,Water,1,1,168
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s00,density_swaps,Sand,Water,0,1,996
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s00,density_swaps,Sand,Water,-1,1,186
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s01,density_swaps,Sand,Water,1,1,166
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s01,density_swaps,Sand,Water,0,1,1011
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s01,density_swaps,Sand,Water,-1,1,164
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s02,density_swaps,Sand,Water,1,1,224
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s02,density_swaps,Sand,Water,0,1,899
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s02,density_swaps,Sand,Water,-1,1,242
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s03,density_swaps,Sand,Water,1,1,172
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s03,density_swaps,Sand,Water,0,1,1018
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s03,density_swaps,Sand,Water,-1,1,172
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s04,density_swaps,Sand,Water,1,1,165
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s04,density_swaps,Sand,Water,0,1,1010
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s04,density_swaps,Sand,Water,-1,1,178
native-expanded,124-Water-Dust-packed-16-baseline-w32-s00,density_swaps,Water,Dust,0,1,8192
native-expanded,124-Water-Dust-packed-16-baseline-w32-s01,density_swaps,Water,Dust,0,1,8192
native-expanded,124-Water-Dust-packed-16-baseline-w32-s02,density_swaps,Water,Dust,0,1,8192
native-expanded,124-Water-Dust-packed-16-baseline-w32-s03,density_swaps,Water,Dust,0,1,8192
native-expanded,124-Water-Dust-packed-16-baseline-w32-s04,density_swaps,Water,Dust,0,1,8192
native-expanded,125-Water-Dust-packed-64-baseline-w32-s00,density_swaps,Water,Dust,0,1,32768
native-expanded,125-Water-Dust-packed-64-baseline-w32-s01,density_swaps,Water,Dust,0,1,32768
native-expanded,125-Water-Dust-packed-64-baseline-w32-s02,density_swaps,Water,Dust,0,1,32768
native-expanded,125-Water-Dust-packed-64-baseline-w32-s03,density_swaps,Water,Dust,0,1,32768
native-expanded,125-Water-Dust-packed-64-baseline-w32-s04,density_swaps,Water,Dust,0,1,32768
native-expanded,126-Water-Dust-open-32-baseline-w32-s00,water_transfer_mass,Water,Water,-1,0,8642
native-expanded,126-Water-Dust-open-32-baseline-w32-s00,water_transfer_mass,Water,Water,1,1,550
native-expanded,126-Water-Dust-open-32-baseline-w32-s00,density_swaps,Water,Dust,0,1,13356
native-expanded,126-Water-Dust-open-32-baseline-w32-s00,water_transfer_mass,Water,Water,0,1,2486
native-expanded,126-Water-Dust-open-32-baseline-w32-s00,density_swaps,Water,Dust,-1,1,207
native-expanded,126-Water-Dust-open-32-baseline-w32-s00,water_transfer_mass,Water,Empty,-1,0,513
native-expanded,126-Water-Dust-open-32-baseline-w32-s00,water_transfer_mass,Water,Water,-1,1,3199
native-expanded,126-Water-Dust-open-32-baseline-w32-s00,empty_moves,Dust,Empty,1,1,6141
native-expanded,126-Water-Dust-open-32-baseline-w32-s00,empty_moves,Water,Empty,1,1,13
native-expanded,126-Water-Dust-open-32-baseline-w32-s00,empty_moves,Dust,Empty,0,1,4308
native-expanded,126-Water-Dust-open-32-baseline-w32-s00,empty_moves,Water,Empty,0,1,3289
native-expanded,126-Water-Dust-open-32-baseline-w32-s00,empty_moves,Dust,Empty,-1,1,2782
native-expanded,126-Water-Dust-open-32-baseline-w32-s00,empty_moves,Water,Empty,-1,1,13
native-expanded,126-Water-Dust-open-32-baseline-w32-s00,density_swaps,Water,Dust,1,1,361
native-expanded,126-Water-Dust-open-32-baseline-w32-s01,density_swaps,Water,Dust,0,1,12201
native-expanded,126-Water-Dust-open-32-baseline-w32-s01,density_swaps,Water,Dust,-1,1,230
native-expanded,126-Water-Dust-open-32-baseline-w32-s01,empty_moves,Dust,Empty,1,1,5570
native-expanded,126-Water-Dust-open-32-baseline-w32-s01,empty_moves,Water,Empty,1,1,38
native-expanded,126-Water-Dust-open-32-baseline-w32-s01,empty_moves,Dust,Empty,0,1,3508
native-expanded,126-Water-Dust-open-32-baseline-w32-s01,empty_moves,Water,Empty,0,1,4443
native-expanded,126-Water-Dust-open-32-baseline-w32-s01,empty_moves,Dust,Empty,-1,1,3293
native-expanded,126-Water-Dust-open-32-baseline-w32-s01,empty_moves,Water,Empty,-1,1,1
native-expanded,126-Water-Dust-open-32-baseline-w32-s01,density_swaps,Water,Dust,1,1,393
native-expanded,126-Water-Dust-open-32-baseline-w32-s02,water_transfer_mass,Water,Water,-1,0,4
native-expanded,126-Water-Dust-open-32-baseline-w32-s02,water_transfer_mass,Water,Empty,1,0,856
native-expanded,126-Water-Dust-open-32-baseline-w32-s02,water_transfer_mass,Water,Water,1,1,9466
native-expanded,126-Water-Dust-open-32-baseline-w32-s02,density_swaps,Water,Dust,0,1,11722
native-expanded,126-Water-Dust-open-32-baseline-w32-s02,water_transfer_mass,Water,Water,0,1,4053
native-expanded,126-Water-Dust-open-32-baseline-w32-s02,density_swaps,Water,Dust,-1,1,266
native-expanded,126-Water-Dust-open-32-baseline-w32-s02,water_transfer_mass,Water,Water,-1,1,2678
native-expanded,126-Water-Dust-open-32-baseline-w32-s02,empty_moves,Dust,Empty,1,1,5330
native-expanded,126-Water-Dust-open-32-baseline-w32-s02,empty_moves,Water,Empty,1,1,33
native-expanded,126-Water-Dust-open-32-baseline-w32-s02,water_transfer_mass,Water,Water,1,0,12556
native-expanded,126-Water-Dust-open-32-baseline-w32-s02,empty_moves,Dust,Empty,0,1,2967
native-expanded,126-Water-Dust-open-32-baseline-w32-s02,empty_moves,Water,Empty,0,1,4943
native-expanded,126-Water-Dust-open-32-baseline-w32-s02,empty_moves,Dust,Empty,-1,1,3589
native-expanded,126-Water-Dust-open-32-baseline-w32-s02,empty_moves,Water,Empty,-1,1,21
native-expanded,126-Water-Dust-open-32-baseline-w32-s02,density_swaps,Water,Dust,1,1,396
native-expanded,126-Water-Dust-open-32-baseline-w32-s03,density_swaps,Water,Dust,0,1,11158
native-expanded,126-Water-Dust-open-32-baseline-w32-s03,density_swaps,Water,Dust,-1,1,342
native-expanded,126-Water-Dust-open-32-baseline-w32-s03,empty_moves,Dust,Empty,1,1,5040
native-expanded,126-Water-Dust-open-32-baseline-w32-s03,empty_moves,Water,Empty,1,1,21
native-expanded,126-Water-Dust-open-32-baseline-w32-s03,empty_moves,Dust,Empty,0,1,2718
native-expanded,126-Water-Dust-open-32-baseline-w32-s03,empty_moves,Water,Empty,0,1,5460
native-expanded,126-Water-Dust-open-32-baseline-w32-s03,empty_moves,Dust,Empty,-1,1,4080
native-expanded,126-Water-Dust-open-32-baseline-w32-s03,empty_moves,Water,Empty,-1,1,2
native-expanded,126-Water-Dust-open-32-baseline-w32-s03,density_swaps,Water,Dust,1,1,389
native-expanded,126-Water-Dust-open-32-baseline-w32-s04,density_swaps,Water,Dust,0,1,11105
native-expanded,126-Water-Dust-open-32-baseline-w32-s04,density_swaps,Water,Dust,-1,1,316
native-expanded,126-Water-Dust-open-32-baseline-w32-s04,empty_moves,Dust,Empty,1,1,5048
native-expanded,126-Water-Dust-open-32-baseline-w32-s04,empty_moves,Water,Empty,1,1,29
native-expanded,126-Water-Dust-open-32-baseline-w32-s04,empty_moves,Dust,Empty,0,1,2531
native-expanded,126-Water-Dust-open-32-baseline-w32-s04,empty_moves,Water,Empty,0,1,5520
native-expanded,126-Water-Dust-open-32-baseline-w32-s04,empty_moves,Dust,Empty,-1,1,4452
native-expanded,126-Water-Dust-open-32-baseline-w32-s04,empty_moves,Water,Empty,-1,1,41
native-expanded,126-Water-Dust-open-32-baseline-w32-s04,density_swaps,Water,Dust,1,1,348
native-expanded,127-Water-Dust-saturated-32-baseline-w32-s00,density_swaps,Water,Dust,0,1,16201
native-expanded,127-Water-Dust-saturated-32-baseline-w32-s00,density_swaps,Water,Dust,-1,1,24
native-expanded,127-Water-Dust-saturated-32-baseline-w32-s00,density_swaps,Water,Dust,1,1,24
native-expanded,127-Water-Dust-saturated-32-baseline-w32-s01,density_swaps,Water,Dust,0,1,15709
native-expanded,127-Water-Dust-saturated-32-baseline-w32-s01,density_swaps,Water,Dust,-1,1,269
native-expanded,127-Water-Dust-saturated-32-baseline-w32-s01,density_swaps,Water,Dust,1,1,279
native-expanded,127-Water-Dust-saturated-32-baseline-w32-s02,density_swaps,Water,Dust,0,1,15684
native-expanded,127-Water-Dust-saturated-32-baseline-w32-s02,density_swaps,Water,Dust,-1,1,270
native-expanded,127-Water-Dust-saturated-32-baseline-w32-s02,density_swaps,Water,Dust,1,1,278
native-expanded,127-Water-Dust-saturated-32-baseline-w32-s03,density_swaps,Water,Dust,0,1,16189
native-expanded,127-Water-Dust-saturated-32-baseline-w32-s03,density_swaps,Water,Dust,-1,1,24
native-expanded,127-Water-Dust-saturated-32-baseline-w32-s03,density_swaps,Water,Dust,1,1,24
native-expanded,127-Water-Dust-saturated-32-baseline-w32-s04,density_swaps,Water,Dust,0,1,16200
native-expanded,127-Water-Dust-saturated-32-baseline-w32-s04,density_swaps,Water,Dust,-1,1,21
native-expanded,127-Water-Dust-saturated-32-baseline-w32-s04,density_swaps,Water,Dust,1,1,25
native-expanded,130-Oil-Sand-open-32-baseline-w32-s00,empty_moves,Oil,Empty,1,0,10180
native-expanded,130-Oil-Sand-open-32-baseline-w32-s00,density_swaps,Sand,Oil,0,1,104
native-expanded,130-Oil-Sand-open-32-baseline-w32-s00,density_swaps,Sand,Oil,-1,1,724
native-expanded,130-Oil-Sand-open-32-baseline-w32-s00,empty_moves,Oil,Empty,-1,0,10163
native-expanded,130-Oil-Sand-open-32-baseline-w32-s00,empty_moves,Sand,Empty,1,1,2500
native-expanded,130-Oil-Sand-open-32-baseline-w32-s00,empty_moves,Oil,Empty,1,1,4655
native-expanded,130-Oil-Sand-open-32-baseline-w32-s00,empty_moves,Sand,Empty,0,1,2055
native-expanded,130-Oil-Sand-open-32-baseline-w32-s00,empty_moves,Oil,Empty,0,1,5886
native-expanded,130-Oil-Sand-open-32-baseline-w32-s00,empty_moves,Sand,Empty,-1,1,841
native-expanded,130-Oil-Sand-open-32-baseline-w32-s00,empty_moves,Oil,Empty,-1,1,1849
native-expanded,130-Oil-Sand-open-32-baseline-w32-s00,density_swaps,Sand,Oil,1,1,194
native-expanded,130-Oil-Sand-open-32-baseline-w32-s01,empty_moves,Oil,Empty,1,0,6487
native-expanded,130-Oil-Sand-open-32-baseline-w32-s01,density_swaps,Sand,Oil,0,1,26
native-expanded,130-Oil-Sand-open-32-baseline-w32-s01,density_swaps,Sand,Oil,-1,1,304
native-expanded,130-Oil-Sand-open-32-baseline-w32-s01,empty_moves,Oil,Empty,-1,0,6608
native-expanded,130-Oil-Sand-open-32-baseline-w32-s01,empty_moves,Sand,Empty,1,1,2659
native-expanded,130-Oil-Sand-open-32-baseline-w32-s01,empty_moves,Oil,Empty,1,1,3626
native-expanded,130-Oil-Sand-open-32-baseline-w32-s01,empty_moves,Sand,Empty,0,1,2062
native-expanded,130-Oil-Sand-open-32-baseline-w32-s01,empty_moves,Oil,Empty,0,1,6537
native-expanded,130-Oil-Sand-open-32-baseline-w32-s01,empty_moves,Sand,Empty,-1,1,1265
native-expanded,130-Oil-Sand-open-32-baseline-w32-s01,empty_moves,Oil,Empty,-1,1,1977
native-expanded,130-Oil-Sand-open-32-baseline-w32-s01,density_swaps,Sand,Oil,1,1,198
native-expanded,130-Oil-Sand-open-32-baseline-w32-s02,empty_moves,Oil,Empty,1,0,7469
native-expanded,130-Oil-Sand-open-32-baseline-w32-s02,density_swaps,Sand,Oil,0,1,27
native-expanded,130-Oil-Sand-open-32-baseline-w32-s02,density_swaps,Sand,Oil,-1,1,158
native-expanded,130-Oil-Sand-open-32-baseline-w32-s02,empty_moves,Oil,Empty,-1,0,7891
native-expanded,130-Oil-Sand-open-32-baseline-w32-s02,empty_moves,Sand,Empty,1,1,2701
native-expanded,130-Oil-Sand-open-32-baseline-w32-s02,empty_moves,Oil,Empty,1,1,3340
native-expanded,130-Oil-Sand-open-32-baseline-w32-s02,empty_moves,Sand,Empty,0,1,2069
native-expanded,130-Oil-Sand-open-32-baseline-w32-s02,empty_moves,Oil,Empty,0,1,6170
native-expanded,130-Oil-Sand-open-32-baseline-w32-s02,empty_moves,Sand,Empty,-1,1,1541
native-expanded,130-Oil-Sand-open-32-baseline-w32-s02,empty_moves,Oil,Empty,-1,1,2481
native-expanded,130-Oil-Sand-open-32-baseline-w32-s02,density_swaps,Sand,Oil,1,1,101
native-expanded,130-Oil-Sand-open-32-baseline-w32-s03,empty_moves,Oil,Empty,1,0,7113
native-expanded,130-Oil-Sand-open-32-baseline-w32-s03,density_swaps,Sand,Oil,0,1,16
native-expanded,130-Oil-Sand-open-32-baseline-w32-s03,density_swaps,Sand,Oil,-1,1,176
native-expanded,130-Oil-Sand-open-32-baseline-w32-s03,empty_moves,Oil,Empty,-1,0,7719
native-expanded,130-Oil-Sand-open-32-baseline-w32-s03,empty_moves,Sand,Empty,1,1,2581
native-expanded,130-Oil-Sand-open-32-baseline-w32-s03,empty_moves,Oil,Empty,1,1,3073
native-expanded,130-Oil-Sand-open-32-baseline-w32-s03,empty_moves,Sand,Empty,0,1,2047
native-expanded,130-Oil-Sand-open-32-baseline-w32-s03,empty_moves,Oil,Empty,0,1,6108
native-expanded,130-Oil-Sand-open-32-baseline-w32-s03,empty_moves,Sand,Empty,-1,1,2012
native-expanded,130-Oil-Sand-open-32-baseline-w32-s03,empty_moves,Oil,Empty,-1,1,2574
native-expanded,130-Oil-Sand-open-32-baseline-w32-s03,density_swaps,Sand,Oil,1,1,155
native-expanded,130-Oil-Sand-open-32-baseline-w32-s04,empty_moves,Oil,Empty,1,0,10235
native-expanded,130-Oil-Sand-open-32-baseline-w32-s04,density_swaps,Sand,Oil,0,1,27
native-expanded,130-Oil-Sand-open-32-baseline-w32-s04,density_swaps,Sand,Oil,-1,1,233
native-expanded,130-Oil-Sand-open-32-baseline-w32-s04,empty_moves,Oil,Empty,-1,0,10581
native-expanded,130-Oil-Sand-open-32-baseline-w32-s04,empty_moves,Sand,Empty,1,1,2508
native-expanded,130-Oil-Sand-open-32-baseline-w32-s04,empty_moves,Oil,Empty,1,1,3086
native-expanded,130-Oil-Sand-open-32-baseline-w32-s04,empty_moves,Sand,Empty,0,1,1951
native-expanded,130-Oil-Sand-open-32-baseline-w32-s04,empty_moves,Oil,Empty,0,1,5741
native-expanded,130-Oil-Sand-open-32-baseline-w32-s04,empty_moves,Sand,Empty,-1,1,2350
native-expanded,130-Oil-Sand-open-32-baseline-w32-s04,empty_moves,Oil,Empty,-1,1,2766
native-expanded,130-Oil-Sand-open-32-baseline-w32-s04,density_swaps,Sand,Oil,1,1,127
native-expanded,131-Oil-Sand-saturated-32-baseline-w32-s00,density_swaps,Sand,Water,1,1,168
native-expanded,131-Oil-Sand-saturated-32-baseline-w32-s00,density_swaps,Sand,Water,0,1,996
native-expanded,131-Oil-Sand-saturated-32-baseline-w32-s00,density_swaps,Sand,Water,-1,1,186
native-expanded,131-Oil-Sand-saturated-32-baseline-w32-s01,density_swaps,Sand,Water,1,1,166
native-expanded,131-Oil-Sand-saturated-32-baseline-w32-s01,density_swaps,Sand,Water,0,1,1011
native-expanded,131-Oil-Sand-saturated-32-baseline-w32-s01,density_swaps,Sand,Water,-1,1,164
native-expanded,131-Oil-Sand-saturated-32-baseline-w32-s02,density_swaps,Sand,Water,1,1,224
native-expanded,131-Oil-Sand-saturated-32-baseline-w32-s02,density_swaps,Sand,Water,0,1,899
native-expanded,131-Oil-Sand-saturated-32-baseline-w32-s02,density_swaps,Sand,Water,-1,1,242
native-expanded,131-Oil-Sand-saturated-32-baseline-w32-s03,density_swaps,Sand,Water,1,1,172
