group,id,material,mode,layout,name,seed,ticks,hash,data_sha256,completed_ticks,peak_depth,final_depth,late_creep,floor_contact_tick,grounded_ticks,max_overlap,intermediate_caps,final_caps,displaced,unresolved,max_sample_age,stale,duplicates,water_delta,global_water_delta,water_below_floor,counts_conserved,overflow,tick_p50_us,tick_p95_us,tick_max_us,coupling_p50_us,coupling_p95_us,coupling_max_us,displacement_impulse_x,displacement_impulse_y,pre_floor_displacement_y,boundary_impulse_x,boundary_impulse_y,pre_floor_boundary_y,contact_impulse_x,contact_impulse_y,pre_floor_contact_y,applied_impulse_x,applied_impulse_y,pre_floor_applied_y,visual,displacement,boundary,contact,cap,density_limit,mass,damping,friction,delay,duplicate,telemetry,workers,serial,fallback,drop,angle,size,speed,conservation
godot-expanded,069-player-Rust-film-s00,29,player,film,player-Rust-film,0,1800,c18eee1d5577fbeb,74a42675e766fa677e03f0b55c964623af349a5ac02523df00d94ef6d24aa76b,1800,383.991394042969,383.991394042969,,305,1496,8,0,0,0,0,0,0,0,0,,,True,0,3.0,138.0,874.0,4.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,069-player-Rust-film-s01,29,player,film,player-Rust-film,1,1800,3976daf83971a2dc,c441a9fa2c349e98ec33bb0544f0635b405806eaaf55db2b56e68217b61fd531,1800,383.991516113281,383.991516113281,,305,1496,8,0,0,0,0,0,0,0,0,,,True,0,3.0,137.0,939.0,4.0,9.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,069-player-Rust-film-s02,29,player,film,player-Rust-film,2,1800,b834f75de556517c,4a444520d4c6685182c67468a7022fa56cf156b5facc23b2d9973c469c307eb3,1800,383.991577148438,383.991577148438,,305,1496,8,0,0,0,0,0,0,0,0,,,True,0,3.0,141.0,1533.0,4.0,10.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,069-player-Rust-film-s03,29,player,film,player-Rust-film,3,1800,5b22056d140bcf74,ac8e6f0438301100b0c543c20309d7c19bd74f8787ca8199598e4b1df4ddc516,1800,383.991455078125,383.991455078125,,305,1496,8,0,0,0,0,0,0,0,0,,,True,0,3.0,141.0,1132.0,4.0,10.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,069-player-Rust-film-s04,29,player,film,player-Rust-film,4,1800,f4897587f293b474,299f1dbda8266d1ca09225a0c3ac898c59dde851d68680b949364b8e5ab20226,1800,383.991516113281,383.991516113281,,305,1496,8,0,0,0,0,0,0,0,0,,,True,0,3.0,138.0,1250.0,4.0,9.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,070-player-Rust-enclosed-s00,29,player,enclosed,player-Rust-enclosed,0,1800,db58ca0ca9dd5cab,ee4857f50813787d76063f3dccaf7e343580638e61f34c2927928821b2428d5d,1800,383.985900878906,383.985900878906,,277,1524,112,0,0,0,0,0,0,0,0,,,True,0,2.0,4.0,7951.0,4.0,8.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,070-player-Rust-enclosed-s01,29,player,enclosed,player-Rust-enclosed,1,1800,ab29e62f2ef2bdbc,d41b3f8116a4f8bd08501422b5d7a82dad43934014f46456c8b9acb48fdb7482,1800,383.985900878906,383.985900878906,,277,1524,112,0,0,0,0,0,0,0,0,,,True,0,2.0,4.0,8015.0,4.0,8.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,070-player-Rust-enclosed-s02,29,player,enclosed,player-Rust-enclosed,2,1800,544d94210574dd98,4dbb5622a8102d11d699100695b702d38d4687c878f4bd7337cedcfc7d0ae946,1800,383.986083984375,383.986083984375,,277,1524,112,0,0,0,0,0,0,0,0,,,True,0,2.0,4.0,7189.0,4.0,8.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,070-player-Rust-enclosed-s03,29,player,enclosed,player-Rust-enclosed,3,1800,5a5caefa4bcaedfd,bd1b79cd94e672b70c3747153d61bb511e78450ebb68388ac64422eda346a9b8,1800,383.985900878906,383.985900878906,,277,1524,112,0,0,0,0,0,0,0,0,,,True,0,3.0,3.0,6954.0,4.0,8.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,070-player-Rust-enclosed-s04,29,player,enclosed,player-Rust-enclosed,4,1800,ea59a37575eeb027,44bc0f7b1c626cfa0fee0c12efe1d0a3ee1748d32b41123b037655262318180d,1800,383.985961914063,383.985961914063,,277,1524,112,0,0,0,0,0,0,0,0,,,True,0,2.0,4.0,7549.0,4.0,8.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,071-player-Rust-falling-s00,29,player,falling,player-Rust-falling,0,1800,363a99b9adaa50d6,cf3875ec22d341b9cc85f032ed2f74a2c494a819af70eaa97323d52f17a55d73,1800,383.991394042969,383.991394042969,,305,1496,64,0,0,0,0,0,0,0,0,,,True,0,3.0,299.0,1424.0,4.0,9.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,071-player-Rust-falling-s01,29,player,falling,player-Rust-falling,1,1800,435e9b51e6bea08d,da4b04ecb09b1ee51af128e40037007933028ecbbd839208a457b6752a26d6fb,1800,383.991516113281,383.991516113281,,305,1496,64,0,0,0,0,0,0,0,0,,,True,0,3.0,276.0,891.0,4.0,9.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,071-player-Rust-falling-s02,29,player,falling,player-Rust-falling,2,1800,df2b2f8b6125ac3b,25a8ebdefa61e8afeb85f482de8b8c12bc4f1f3cf9a5a513c82dab849bfe0d61,1800,383.991577148438,383.991577148438,,305,1496,64,0,0,0,0,0,0,0,0,,,True,0,3.0,287.0,960.0,4.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,071-player-Rust-falling-s03,29,player,falling,player-Rust-falling,3,1800,6f5681dc0a6d6351,d427c11165bc9d8f794b1fc33e9f1e30bab017a9bfeb1b5e8c4001bfd9d96aa1,1800,383.991455078125,383.991455078125,,305,1496,64,0,0,0,0,0,0,0,0,,,True,0,3.0,289.0,893.0,4.0,10.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,071-player-Rust-falling-s04,29,player,falling,player-Rust-falling,4,1800,4d129f35ca070819,d6a9c24bc12f2a964075bf28b79a3787d14ad8f581d43642971312446e540aeb,1800,383.991516113281,383.991516113281,,305,1496,64,0,0,0,0,0,0,0,0,,,True,0,3.0,248.0,1102.0,4.0,9.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,072-player-Wall-flat-s00,1,player,flat,player-Wall-flat,0,1800,e653a834ade2cab,60ea7315e84771e2de013ba51c756bc0fc45f8aa04cb42531c5c5d31154de153,1800,0.0,0.0,0.0,-1,1768,0,0,0,0,0,0,0,0,0,,,True,0,2.0,4.0,962.0,3.0,6.0,110.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
godot-expanded,072-player-Wall-flat-s01,1,player,flat,player-Wall-flat,1,1800,51780852438e6e04,5f1478d47515fd8027118dcc045a3f629b565e8071b1f37f44911a0d40341ab8,1800,0.0,0.0,0.0,-1,1768,0,0,0,0,0,0,0,0,0,,,True,0,2.0,3.0,903.0,3.0,5.0,23.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
godot-expanded,072-player-Wall-flat-s02,1,player,flat,player-Wall-flat,2,1800,3375fac716c0a498,0036a976ce5cd5404d2b1fdf7981f3d611983b896ec8baf18881efd107ed7458,1800,0.0,0.0,0.0,-1,1768,0,0,0,0,0,0,0,0,0,,,True,0,2.0,4.0,781.0,3.0,5.0,23.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
godot-expanded,072-player-Wall-flat-s03,1,player,flat,player-Wall-flat,3,1800,1389d0c60d87704d,65ff84c173ff660546a15bad652a1a8d92f5cedf5238e313e03081db38a4f28c,1800,0.0,0.0,0.0,-1,1768,0,0,0,0,0,0,0,0,0,,,True,0,2.0,4.0,825.0,3.0,6.0,105.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
godot-expanded,072-player-Wall-flat-s04,1,player,flat,player-Wall-flat,4,1800,2cff71b10fda37a7,5a6146e3b4ef2b3052eecc5736b75817b32c1d570f41e22b524970c2d24a8727,1800,0.0,0.0,0.0,-1,1768,0,0,0,0,0,0,0,0,0,,,True,0,2.0,4.0,916.0,4.0,5.0,22.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
godot-expanded,073-player-Water-flat-s00,3,player,flat,player-Water-flat,0,1800,6b8c365d278e6cab,455d81dba3c712848f716e305d9d85b290e2def65282198a5c6a07796717a47d,1800,383.991394042969,383.991394042969,,305,1496,112,0,0,0,0,0,0,0,0,,,True,0,3.0,4.0,25642.0,4.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,073-player-Water-flat-s01,3,player,flat,player-Water-flat,1,1800,c3301ada442c8328,353cc2835a0c57d82c20d9f87a4e1b81073305cb06100abdc93e8209e083dffd,1800,383.991516113281,383.991516113281,,305,1496,112,0,0,0,0,0,0,0,0,,,True,0,3.0,4.0,25886.0,4.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,073-player-Water-flat-s02,3,player,flat,player-Water-flat,2,1800,90d9f52445092e48,333adef0a0a57cc65c8bd175520a6431af0a73f57b0a72a89b87de1131b8bf90,1800,383.991577148438,383.991577148438,,305,1496,112,0,0,0,0,0,0,0,0,,,True,0,3.0,4.0,25560.0,4.0,7.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,073-player-Water-flat-s03,3,player,flat,player-Water-flat,3,1800,ebdcd26396a5e00d,65f793f1ebb180e8c7e2ac730331174d8bedbe1558b1a2e3714ded213a774bf2,1800,383.991455078125,383.991455078125,,305,1496,112,0,0,0,0,0,0,0,0,,,True,0,3.0,4.0,24565.0,4.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,073-player-Water-flat-s04,3,player,flat,player-Water-flat,4,1800,47868e601dd4267,81a7c9ee532531740f00016cdcf2728630a7d0f88ff108659bf5c51669dce5ec,1800,383.991516113281,383.991516113281,,305,1496,112,0,0,0,0,0,0,0,0,,,True,0,3.0,4.0,23856.0,4.0,8.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
godot-expanded,074-player-Sand-interior-s00,2,player,interior,player-Sand-interior,0,1800,a51c0e7e99fff14d,6e560a1be6938935b36758179701fc0c3e7e200143985d42e4506972dc4f6a81,1800,382.994445800781,382.994445800781,0.0,-1,1385,1,0,0,0,0,0,0,0,0,,,True,0,3.0,82.0,795.0,4.0,8.0,27.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
godot-expanded,074-player-Sand-interior-s01,2,player,interior,player-Sand-interior,1,1800,1a9631f47221b6e6,9e6fcfc7d6fec49cded96efcbb6fc0bc8f1a60a75a21d0410a531dfd58119adb,1800,382.994567871094,382.994567871094,0.0,-1,1385,1,0,0,0,0,0,0,0,0,,,True,0,3.0,83.0,1207.0,4.0,11.0,84.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
godot-expanded,074-player-Sand-interior-s02,2,player,interior,player-Sand-interior,2,1800,8bc6ceffb987e24,a94c7c4eb101c54023e3cfecf1f0661c41822b5aba270a159bf2c3b94d5b7fa7,1800,382.994567871094,382.994567871094,0.0,-1,1385,1,0,0,0,0,0,0,0,0,,,True,0,3.0,82.0,1052.0,4.0,9.0,27.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
godot-expanded,074-player-Sand-interior-s03,2,player,interior,player-Sand-interior,3,1800,1e952b74d646ec96,6e554b5c030b0a5e95b07957dff846948c729a72fda16aa462c0e2a328aaa03d,1800,382.994445800781,382.994445800781,0.0,-1,1385,1,0,0,0,0,0,0,0,0,,,True,0,3.0,81.0,981.0,4.0,9.0,31.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
godot-expanded,074-player-Sand-interior-s04,2,player,interior,player-Sand-interior,4,1800,99e3125e0b24c660,18f6d99704cc7657a5281f8b74f753a56095003156b58314fb6963b744920250,1800,382.994567871094,382.994567871094,0.0,-1,1385,1,0,0,0,0,0,0,0,0,,,True,0,3.0,80.0,688.0,4.0,8.0,48.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
godot-expanded,075-barrel-Sand-flat-s00,2,barrel,flat,barrel-Sand-flat,0,1800,d784b22df92d53bc,70ca31696665fe3ff84574e60ec1dcbea0593a256ece0783f2a49ac339e9e830,1800,0.048919677734375,0.0,0.0,-1,0,0,0,0,0,0,0,0,0,0,,,True,0,584.0,962.0,8410.0,93.0,203.0,322.0,0.0,0.0,,0.0,-2762.72338867188,,0.0,0.0,,0.0,-2762.72338867188,,,,,,,,,,,,,,,,,0,,,,
godot-expanded,075-barrel-Sand-flat-s01,2,barrel,flat,barrel-Sand-flat,1,1800,64b5028660bfb1f1,c98a597005541758339db025e8f4140d60281a7f878ef14f16260dbc2bbac878,1800,0.048919677734375,0.0,0.0,-1,0,0,0,0,0,0,0,0,0,0,,,True,0,530.0,881.0,8163.0,98.0,201.0,491.0,0.0,0.0,,0.0,-2762.72338867188,,0.0,0.0,,0.0,-2762.72338867188,,,,,,,,,,,,,,,,,0,,,,
godot-expanded,075-barrel-Sand-flat-s02,2,barrel,flat,barrel-Sand-flat,2,1800,2b2f42e8c6f4ad49,816730d42306d3c1fc4c0b4519d42a9884952fb70f09f2e2d2a15ec5ed4c869c,1800,0.048919677734375,0.0,0.0,-1,0,0,0,0,0,0,0,0,0,0,,,True,0,440.0,741.0,5042.0,94.0,193.0,2546.0,0.0,0.0,,0.0,-2762.72338867188,,0.0,0.0,,0.0,-2762.72338867188,,,,,,,,,,,,,,,,,0,,,,
godot-expanded,075-barrel-Sand-flat-s03,2,barrel,flat,barrel-Sand-flat,3,1800,1c7503cde417f378,17fb05071b01842c1d5acc136e56a98e506b3278e363d937cab7460b52ac5a78,1800,0.048919677734375,0.0,0.0,-1,0,0,0,0,0,0,0,0,0,0,,,True,0,648.0,995.0,7119.0,103.0,227.0,663.0,0.0,0.0,,0.0,-2762.72338867188,,0.0,0.0,,0.0,-2762.72338867188,,,,,,,,,,,,,,,,,0,,,,
godot-expanded,075-barrel-Sand-flat-s04,2,barrel,flat,barrel-Sand-flat,4,1800,dd8ac68dd3e24681,421644cbb14f6fafd365919a5c61f4c722493f28a86900e090f1f025284a601b,1800,0.048919677734375,0.0,0.0,-1,0,0,0,0,0,0,0,0,0,0,,,True,0,513.0,830.0,6555.0,97.0,204.0,486.0,0.0,0.0,,0.0,-2762.72338867188,,0.0,0.0,,0.0,-2762.72338867188,,,,,,,,,,,,,,,,,0,,,,
godot-expanded,076-barrel-Sand-flat-s00,2,barrel,flat,barrel-Sand-flat,0,1800,2059cab0e2602811,15cdb592874f63422f0c3b3c065e0b15dae5faa2c4ef88f4313c760a8b99c8e6,1800,386.490417480469,384.001933384413,,173,0,112,17261,114,125,137325,0,0,0,0,,,False,0,21.0,628.0,5881.0,201.0,362.0,713.0,-1167.20874023438,4134.228515625,-553.095825195313,-4.25600004196167,3920.90844726563,-35.871997833252,-0.39999994635582,1406.95971679688,1084.64001464844,-775.925659179688,5024.96337890625,206.627090454102,,,,,,,,,,,,,,,,4,,,,
godot-expanded,076-barrel-Sand-flat-s01,2,barrel,flat,barrel-Sand-flat,1,1800,7eeb0536fec9d0a8,666fb42e4a376e3cb621a6f34304097e99905a9891283bfeb2a427429b2015e2,1800,384.001806643914,384.001797168796,,177,0,112,18689,1709,124,129372,0,0,0,0,,,False,0,601.0,1072.0,9134.0,214.0,397.0,843.0,-2325.86328125,3823.28125,-558.849243164063,-3.9520001411438,3911.18090820313,-35.871997833252,-65.5211181640625,16844.306640625,1133.8798828125,-331.368286132813,5062.822265625,205.172546386719,,,,,,,,,,,,,,,,4,,,,
godot-expanded,076-barrel-Sand-flat-s02,2,barrel,flat,barrel-Sand-flat,2,1800,79f868dfbd985175,a12dbe8b035e5054c4a36932a51b039658454a6d5612e8660441c944ad611f43,1800,384.001930657023,384.001916574854,,181,0,112,26548,1701,125,129564,0,0,0,0,,,False,0,625.0,1359.0,26785.0,253.0,940.0,12081.0,2623.38696289063,4105.873046875,-557.046691894531,-3.9520001411438,3901.45336914063,-35.871997833252,1.5999995470047,3081.62158203125,1082.71997070313,646.275329589844,4986.03857421875,173.306564331055,,,,,,,,,,,,,,,,4,,,,
godot-expanded,076-barrel-Sand-flat-s03,2,barrel,flat,barrel-Sand-flat,3,1800,10e1cdf8b62f30bd,115c2ac31da02f6c01a3582e3e8637d66832d977ff3bfbf22927ea1652f2f3dd,1800,384.001809341228,384.001792316524,,173,0,112,20755,1711,133,124392,0,0,0,0,,,False,0,785.0,1259.0,152939.0,266.0,2074.0,24068.0,-2627.078125,3813.51391601563,-577.40576171875,-3.9520001411438,3920.90844726563,-35.871997833252,-65.4811172485352,16277.5634765625,1113.71984863281,-373.555236816406,5076.37939453125,209.610885620117,,,,,,,,,,,,,,,,4,,,,
godot-expanded,076-barrel-Sand-flat-s04,2,barrel,flat,barrel-Sand-flat,4,1800,c9d7bbeaf8e8aa6c,975ebc34090f2da75866db6fa412378d8265765baf18de6fc068b542578cf13c,1800,384.001802668749,384.001800674412,,173,0,112,24193,1711,129,130877,0,0,0,0,,,False,0,804.0,1067.0,8961.0,259.0,395.0,1652.0,-2346.59545898438,4128.08837890625,-557.811584472656,-3.9520001411438,3923.34033203125,-33.439998626709,-65.5211181640625,17057.703125,1113.27990722656,-324.199249267578,5083.44580078125,212.776550292969,,,,,,,,,,,,,,,,4,,,,
godot-expanded,077-barrel-Sand-flat-s00,2,barrel,flat,barrel-Sand-flat,0,1800,1820c3f2d534a9ba,e96f040321dcdb0e9f36df13ae2c44a1eb9c8525dd0b5363fdfa9d4f9eb85c02,1800,384.0021246355,384.001174773117,,193,0,112,25926,143,130,126810,0,0,0,0,,,False,0,29.0,969.0,8521.0,244.0,383.0,751.0,1768.24951171875,4072.12109375,-556.307373046875,-1.51999998092651,3884.43017578125,-23.4079990386963,4.76837158203125e-07,1661.5634765625,1023.08013916016,501.519317626953,4855.3427734375,200.135391235352,,,,,,,,,,,,,,,,8,,,,
godot-expanded,077-barrel-Sand-flat-s01,2,barrel,flat,barrel-Sand-flat,1,1800,9c118f373e446430,ad6a911c95aca5ecd43256765f9c8e4ab61a7f320e4fd114aaebffa723c92584,1800,384.001685365881,384.001676644735,,195,0,112,21072,1684,116,144558,0,0,0,0,,,False,0,704.0,1015.0,5614.0,264.0,399.0,1251.0,1155.12866210938,4067.90869140625,-554.555786132813,-2.43199992179871,3879.87036132813,-23.4079990386963,-0.399999976158142,18642.5,1051.56005859375,53.2028007507324,5019.4091796875,204.711868286133,,,,,,,,,,,,,,,,8,,,,
godot-expanded,077-barrel-Sand-flat-s02,2,barrel,flat,barrel-Sand-flat,2,1800,bc509a86ee4ef49f,be6258f79f1e9c5be69195843cf8a4ec30ae8ef021d2839cec56871bcbc2b6cb,1800,384.001922420421,384.001916889284,,195,0,112,17441,1681,132,118870,0,0,0,0,,,False,0,637.0,948.0,8504.0,234.0,381.0,643.0,-1158.02709960938,4061.5908203125,-560.946899414063,-2.43199992179871,3879.87036132813,-23.4079990386963,-0.35999995470047,2965.61938476563,1008.72015380859,-583.192138671875,4966.69482421875,186.959350585938,,,,,,,,,,,,,,,,8,,,,
godot-expanded,077-barrel-Sand-flat-s03,2,barrel,flat,barrel-Sand-flat,3,1800,392ba7d1572b25e9,fb16bc4a3522fdfdce3a48b19850ea6361ea647cdfd3c074bc992fee1aaea51d,1800,384.00174111993,384.001729989094,,194,0,112,20971,1685,119,139696,0,0,0,0,,,False,0,643.0,946.0,8807.0,250.0,408.0,729.0,2038.82043457031,4086.23583984375,-539.148010253906,-2.43199992179871,3882.30224609375,-23.4079990386963,-0.399999976158142,18074.130859375,1050.84008789063,147.555908203125,5023.8662109375,208.143905639648,,,,,,,,,,,,,,,,8,,,,
godot-expanded,077-barrel-Sand-flat-s04,2,barrel,flat,barrel-Sand-flat,4,1800,fea9ea0895194073,5ea889c6dd86adbafb7aa5ede2e653eece15ea6f61603e2ec3440f8d000ce215,1800,384.001748557273,384.001746394079,,190,0,112,18807,1692,131,120237,0,0,0,0,,,False,0,784.0,1073.0,8709.0,252.0,404.0,900.0,-1443.52136230469,4099.05322265625,-537.850036621094,-2.43199992179871,3892.02978515625,-23.4079990386963,-0.399999976158142,15966.2177734375,1089.51989746094,-220.530868530273,5056.90869140625,232.099884033203,,,,,,,,,,,,,,,,8,,,,
godot-expanded,078-barrel-Dust-flat-s00,14,barrel,flat,barrel-Dust-flat,0,1800,3297a90fde96e8dc,1572414d55551afdcc1e5bc2586bdc15ae2833e6e8f0d1a35cbdbf7f39b7b750,1800,1.53509521484375,1.1292724609375,0.509201049804688,-1,0,8,10,0,206,9131,0,0,0,0,,,True,0,890.0,1666.0,10520.0,125.0,232.0,2593.0,-0.151199996471405,-1643.56311035156,,-0.797999858856201,-1130.94458007813,,-0.178500100970268,11.0234699249268,,-1.13775408267975,-2762.74658203125,,,,,,,,,,,,,,,,,0,,,,
godot-expanded,078-barrel-Dust-flat-s01,14,barrel,flat,barrel-Dust-flat,1,1800,57e1dd09046190e0,86c3e8d82f1451d9dc19419f1cbacbc39d015f46829c3ff13cc2f32bc6cd024c,1800,1.53509521484375,0.60858154296875,0.0465545654296875,-1,0,8,10,0,221,9120,0,0,0,0,,,True,0,817.0,1422.0,10003.0,113.0,203.0,1121.0,-0.0755999982357025,-1641.58471679688,,-0.718200027942657,-1130.30615234375,,0.0314999148249626,10.8344707489014,,-0.77235221862793,-2760.31787109375,,,,,,,,,,,,,,,,,0,,,,
godot-expanded,078-barrel-Dust-flat-s02,14,barrel,flat,barrel-Dust-flat,2,1800,f1e9a9ee9791be45,43e03955ce299e0c33470301b6b685989680bb184e5afd45aff6a05c910dc397,1800,1.58035278320313,1.24516296386719,0.335861206054688,-1,0,6,24,0,2,9216,0,0,0,0,,,True,0,4.0,24.0,10435.0,88.0,145.0,324.0,0.0,-1658.85961914063,,0.0,-1105.25268554688,,0.0,0.063000001013279,,-0.0241280812770128,-2762.169921875,,,,,,,,,,,,,,,,,0,,,,
godot-expanded,078-barrel-Dust-flat-s03,14,barrel,flat,barrel-Dust-flat,3,1800,bd68fd906b65c541,74a12fbb631b76ee79966f1ffd4b6abd6280b9bc2bf49c8597446716aee7037f,1800,1.53509521484375,0.573684692382813,-0.079620361328125,-1,0,8,10,0,243,9121,0,0,0,0,,,True,0,748.0,1344.0,10411.0,103.0,188.0,426.0,-0.226799994707108,-1641.77404785156,,0.319200128316879,-1131.26416015625,,-5.77419996261597e-08,11.4329681396484,,0.0823466330766678,-2760.82739257813,,,,,,,,,,,,,,,,,0,,,,
godot-expanded,078-barrel-Dust-flat-s04,14,barrel,flat,barrel-Dust-flat,4,1800,145f6fcaee655927,0492ccb0ffc788b0ebe03c2bb7f56524a0729537403f5c387255a0399de4d8eb,1800,1.57490539550781,1.45170593261719,0.991455078125,-1,0,8,10,0,419,9208,0,0,0,0,,,True,0,711.0,1161.0,6574.0,99.0,175.0,267.0,0.0755999982357025,-1657.42321777344,,-0.159600585699081,-1135.41491699219,,-0.157500043511391,34.0424880981445,,-0.25155121088028,-2758.03393554688,,,,,,,,,,,,,,,,,0,,,,
godot-expanded,079-barrel-Dust-flat-s00,14,barrel,flat,barrel-Dust-flat,0,1800,81133df812b2199b,d7f71234f8b724bbe20782013a8d137eb7340955ddade50f9df02309edc7ba18,1800,384.00220109839,384.001983202036,,173,0,112,21219,1289,379,121546,0,0,0,0,,,False,0,1142.0,8520.0,21444.0,239.0,373.0,2934.0,-431.316284179688,4129.43212890625,-556.3740234375,0.718200266361237,1027.44494628906,-8.85780143737793,-8.45849323272705,10359.19921875,979.406921386719,-226.783325195313,5040.9716796875,211.73503112793,,,,,,,,,,,,,,,,4,,,,
godot-expanded,079-barrel-Dust-flat-s01,14,barrel,flat,barrel-Dust-flat,1,1800,62200f7f22824bf4,18d76d5d7b289f7434f14a51845d69bfa51b5a72838d03d95a93e85a0b8140d4,1800,384.001929729482,384.001917148889,,176,0,112,15528,1707,133,121194,0,0,0,0,,,False,0,878.0,1256.0,10487.0,240.0,381.0,4757.0,-2344.01025390625,3539.47583007813,-553.133544921875,-0.797999978065491,1027.60510253906,-9.17700004577637,-65.2366104125977,13336.36328125,985.544860839844,-601.57763671875,5038.0068359375,203.214279174805,,,,,,,,,,,,,,,,4,,,,
godot-expanded,079-barrel-Dust-flat-s02,14,barrel,flat,barrel-Dust-flat,2,1800,31d9555274d1aa34,2c000d3721ebace33afdf58be7d7610c8ceeeb630f736349b17dd3fe0c4e77b2,1800,384.002506224725,384.001869873036,,177,0,112,7853,1705,193,107111,0,0,0,0,,,False,0,864.0,1862.0,10467.0,223.0,359.0,1680.0,-615.396789550781,3352.08666992188,-561.098754882813,-0.877799987792969,1026.00903320313,-9.81540012359619,-5.86949491500854,3672.2099609375,977.289367675781,-493.042083740234,5017.7431640625,192.53645324707,,,,,,,,,,,,,,,,4,,,,
