group,id,top,bottom,layout,seed,workers,variant,ticks,breakthrough,swaps,conversions,initial_water_mass,final_water_mass,chunk_allocations,max_cores,histogram_used,tick_us_p95,sha256
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s02,2,14,unsupported,2,1,baseline,1800,-1,0,0,0,0,0,3,15,1.5,212f4195d0605f0f92612fcee365d29d3e248220dc6d046d16d770a613258348
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s03,2,14,unsupported,3,1,baseline,1800,-1,0,0,0,0,0,3,15,1.4,b93de78b99eb95844f8bb9f8c1ca1a8811bfe28ff71793a64a45ffb43202bddd
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s04,2,14,unsupported,4,1,baseline,1800,-1,0,0,0,0,0,3,15,1.5,da510b8cb9d9306a26f811dadec694b7ad7da3fda9145d858da711d7b634d8be
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s00,2,14,granular,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1,649a73d06ec292d9531a20787502d538cc75f0c1a8fc721ecb606a14ac1e8c27
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s01,2,14,granular,1,1,baseline,1800,-1,0,0,0,0,0,3,14,0.7,78f942ff12ef11a677f80beebb70abf3ff6b8f3580c3f0342626bde85d387b88
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s02,2,14,granular,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.4,aaedc75daf404c5f08f46720ae95cf809eafee68efd3ff0dd42216a84d4e16af
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s03,2,14,granular,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,61b65b84014f07b11eece086d71bc1a5bcde19626e60ea9ac21ba13801734b09
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s04,2,14,granular,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.4,155e038cefe8dc8bf5162a381eabcd360ac10e90b3893d6346af53c2a5f65e8e
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s00,13,2,holes,0,1,baseline,1800,-1,0,0,0,0,0,6,12,0.8,8cc0bbcc6c670ac34eba3622e3abd7468e6b16ff390ca270f12bff3756443eb0
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s01,13,2,holes,1,1,baseline,1800,-1,0,0,0,0,0,3,12,1.8,bb0c025445d7da9e29295caed93a5c2dce9cbaaf7b5aa031709f50120c9a0736
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s02,13,2,holes,2,1,baseline,1800,-1,0,0,0,0,0,3,12,1.4,fdae2e707f3fe11fdda2a4b204cf90762dc5fffdbe0721680a141eed7823ad8c
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s03,13,2,holes,3,1,baseline,1800,-1,0,0,0,0,0,3,12,1.8,dcc20ecf8c40d3f100d27712505a9b434a0725d55634a775ba0a4277d3186cdd
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s04,13,2,holes,4,1,baseline,1800,-1,0,0,0,0,0,3,12,1.5,1d8472ce9a7b67267b054a7c5dc47a68914d68dcf539b34ce469ec82ad8b0ea9
native-expanded,105-Stone-Sand-slope-32-baseline-w32-s00,13,2,slope,0,1,baseline,1800,-1,0,0,0,0,0,6,9,1.2,ea800cf6ba1e1bda45a2917fa6f65f82e64c4b76628aadda5ebdc7540bef2c19
native-expanded,105-Stone-Sand-slope-32-baseline-w32-s01,13,2,slope,1,1,baseline,1800,-1,0,0,0,0,0,3,9,0.8,8820484081640eae316d9f3601ce4b50792fa581cf83475218b31e20ab90404a
native-expanded,105-Stone-Sand-slope-32-baseline-w32-s02,13,2,slope,2,1,baseline,1800,-1,0,0,0,0,0,3,9,1.3,13a6333986eeb6741425be2d89b21023e03685a8efe3b42ef631b0969e5e3819
native-expanded,105-Stone-Sand-slope-32-baseline-w32-s03,13,2,slope,3,1,baseline,1800,-1,0,0,0,0,0,3,9,1.2,6e6bb8dce3340f559e7062c1a5f067815ad20e0b89e60557e3ddbd5dbca2d1d4
native-expanded,105-Stone-Sand-slope-32-baseline-w32-s04,13,2,slope,4,1,baseline,1800,-1,0,0,0,0,0,3,9,1,7b90b2e1f536eef3ac8769e7df6bb8142c7b8d64d54400fe658577d605f487a4
native-expanded,106-Stone-Sand-unsupported-32-baseline-w32-s00,13,2,unsupported,0,1,baseline,1800,-1,0,0,0,0,0,6,9,1.1,f7808c72d021fc8f83fbead36e593415a21afe23ce200ab66b050df03c06adc9
native-expanded,106-Stone-Sand-unsupported-32-baseline-w32-s01,13,2,unsupported,1,1,baseline,1800,-1,0,0,0,0,0,3,9,1.5,292f22ea751f654e65b5919dd7a5cc69e820843081c27a10c293bfb0747032c8
native-expanded,106-Stone-Sand-unsupported-32-baseline-w32-s02,13,2,unsupported,2,1,baseline,1800,-1,0,0,0,0,0,3,9,1.4,c98b2c6173987c6e8f3d0ba5488135d665121729573182771190bc3a17289cf5
native-expanded,106-Stone-Sand-unsupported-32-baseline-w32-s03,13,2,unsupported,3,1,baseline,1800,-1,0,0,0,0,0,3,9,1,337caccf5fe00215d285b10e28957d23927b90337d923d4f7244a57d3c6019fe
native-expanded,106-Stone-Sand-unsupported-32-baseline-w32-s04,13,2,unsupported,4,1,baseline,1800,-1,0,0,0,0,0,3,9,1.4,9ea483a892c62c8107be616a6fabf08c40dfe63e22f332e83a63fef0e716523e
native-expanded,107-Stone-Sand-granular-32-baseline-w32-s00,13,2,granular,0,1,baseline,1800,-1,0,0,0,0,0,6,8,1.2,1861e4ada05adc9cad2339039838c582be8c4d1ed52df3d8503d6eefaf5ee96a
native-expanded,107-Stone-Sand-granular-32-baseline-w32-s01,13,2,granular,1,1,baseline,1800,-1,0,0,0,0,0,3,8,1.2,497d9b6a1cfe39dabfadfa68e097bbf86f0c8204bd01bf74cb7e20916d95465e
native-expanded,107-Stone-Sand-granular-32-baseline-w32-s02,13,2,granular,2,1,baseline,1800,-1,0,0,0,0,0,3,8,1.2,e2ff158262fd8a2bf881af2f4d07aa7d569a02689b4096f17efed4360457ee89
native-expanded,107-Stone-Sand-granular-32-baseline-w32-s03,13,2,granular,3,1,baseline,1800,-1,0,0,0,0,0,3,8,1.2,ca13ce371d11091e070c893ca0141055d03770fa235f3c984d8ff52773ac5ee8
native-expanded,107-Stone-Sand-granular-32-baseline-w32-s04,13,2,granular,4,1,baseline,1800,-1,0,0,0,0,0,3,8,1.4,ee5420489b2df9bceec9067b61895add65c3c897ce13160ea76cdc1a1f4ba20f
native-expanded,108-Rust-Sand-holes-32-baseline-w32-s00,29,2,holes,0,1,baseline,1800,-1,0,0,0,0,0,6,20,0.7,ad3c1ae3b3695634214e359fb393327c6fd34d1b7666a7b984cce335b74ebdf1
native-expanded,108-Rust-Sand-holes-32-baseline-w32-s01,29,2,holes,1,1,baseline,1800,-1,0,0,0,0,0,3,20,1.5,7624a21d42a644be60abc33e1a0af237ac18cb03ce66279eaaf4b139bf626012
native-expanded,108-Rust-Sand-holes-32-baseline-w32-s02,29,2,holes,2,1,baseline,1800,-1,0,0,0,0,0,3,20,1.6,6fa0d7f085cda2637ca73c159f9c56c84cc94254af7654f00ef74f42fe336136
native-expanded,108-Rust-Sand-holes-32-baseline-w32-s03,29,2,holes,3,1,baseline,1800,-1,0,0,0,0,0,3,20,1.1,9bbf95abf449783a2ea3cfb447eee2a506e1a8b59f36f8997aa34868898085f7
native-expanded,108-Rust-Sand-holes-32-baseline-w32-s04,29,2,holes,4,1,baseline,1800,-1,0,0,0,0,0,3,20,1.5,92e2cfb8523dab691ff941c110f4b3dd2e2347ba29c7656ec74e846f53edc9c8
native-expanded,109-Rust-Sand-slope-32-baseline-w32-s00,29,2,slope,0,1,baseline,1800,-1,0,0,0,0,0,6,16,0.8,7077135133da1728e83d27a6eaab64235445c115b5fcf073888c6c20df1de6d1
native-expanded,109-Rust-Sand-slope-32-baseline-w32-s01,29,2,slope,1,1,baseline,1800,-1,0,0,0,0,0,3,17,1.6,fdf9ed45aecca67dac1bc93ebe4d5aa2ead7e7c471d44e399bc5f083fe50301a
native-expanded,109-Rust-Sand-slope-32-baseline-w32-s02,29,2,slope,2,1,baseline,1800,-1,0,0,0,0,0,3,16,2,2073226638e79707c032bfcade2ac9b2960f1b93dd3c6e4264ab39a11f6bee88
native-expanded,109-Rust-Sand-slope-32-baseline-w32-s03,29,2,slope,3,1,baseline,1800,-1,0,0,0,0,0,3,17,1.5,7ce0a13440308933301e309e75adeee3a7d35d9c791c0292c4000adcac72ecab
native-expanded,109-Rust-Sand-slope-32-baseline-w32-s04,29,2,slope,4,1,baseline,1800,-1,0,0,0,0,0,3,16,1.5,ba1d7dae88c608270a9e61edd3161e4990c1c8a8ff2025db9bdc1283585e07e9
native-expanded,110-Rust-Sand-unsupported-32-baseline-w32-s00,29,2,unsupported,0,1,baseline,1800,-1,0,0,0,0,0,6,15,1.2,8ca3d07619babb356e8d01eacd1c70b85c22575efd4164acc335388076a92e35
native-expanded,110-Rust-Sand-unsupported-32-baseline-w32-s01,29,2,unsupported,1,1,baseline,1800,-1,0,0,0,0,0,3,15,1.9,6a3eac30b44d4ea4a3ae73ab1d5906b4725377d1652cf6ba61d8d40a7a05f649
native-expanded,110-Rust-Sand-unsupported-32-baseline-w32-s02,29,2,unsupported,2,1,baseline,1800,-1,0,0,0,0,0,3,15,1.8,47eebca65c395475d660a749938b9a80f075a461a0c9cec8715fc1ee019edbe8
native-expanded,110-Rust-Sand-unsupported-32-baseline-w32-s03,29,2,unsupported,3,1,baseline,1800,-1,0,0,0,0,0,3,15,1.3,285fdc1ab5f1fb05e14e72b9c983a4efc5d3feaea05cd1beff38ec2a17ba240d
native-expanded,110-Rust-Sand-unsupported-32-baseline-w32-s04,29,2,unsupported,4,1,baseline,1800,-1,0,0,0,0,0,3,15,1.9,0267f4abbdb268ab5f292073090b56b8da38941e66a2f66d6ead31bec06a47c4
native-expanded,111-Rust-Sand-granular-32-baseline-w32-s00,29,2,granular,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.7,d94ea57cc3f15865993af9abe1063ae3f34637a5a23eb9513da3949f10aeba94
native-expanded,111-Rust-Sand-granular-32-baseline-w32-s01,29,2,granular,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1.9,259e087940c0321aa72179edd2294156b784a36e325da353e8348c49179cb900
native-expanded,111-Rust-Sand-granular-32-baseline-w32-s02,29,2,granular,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,9a73a995129d7e44fff51094cc68e76b93d7df0c65288f34d7fa6d991c656bb2
native-expanded,111-Rust-Sand-granular-32-baseline-w32-s03,29,2,granular,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,c4f0d3e76769e97346b571f67cee7cf54aa5f16fec5d5f6492808dc9e96d8421
native-expanded,111-Rust-Sand-granular-32-baseline-w32-s04,29,2,granular,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.4,f2252fa9e06d6b2ed0808da43c0f9a9a652382992c0f58ef885614907755b0ca
native-expanded,112-Mercury-Sand-packed-16-baseline-w32-s00,33,2,packed,0,1,baseline,1800,480,8192,0,0,0,0,4,23,240.6,9f96f72b5226523aa614f81ce863e69db654bb9186af30ac757f7efdb3127950
native-expanded,112-Mercury-Sand-packed-16-baseline-w32-s01,33,2,packed,1,1,baseline,1800,480,8192,0,0,0,0,2,23,248.2,fa40c3ee7eb26b6ca474a9b1174f4c00a037338a441de1196767009179c67b4f
native-expanded,112-Mercury-Sand-packed-16-baseline-w32-s02,33,2,packed,2,1,baseline,1800,480,8192,0,0,0,0,2,23,265.3,174dcbc7ec43266dc6c3d3eecf9ca37895274a24c5b3ee9fc6740796067c4397
native-expanded,112-Mercury-Sand-packed-16-baseline-w32-s03,33,2,packed,3,1,baseline,1800,480,8192,0,0,0,0,2,23,263.9,ffe50bbd1877687cdab81c549953b23fd78ebdbc925993b3e9b922205010de9d
native-expanded,112-Mercury-Sand-packed-16-baseline-w32-s04,33,2,packed,4,1,baseline,1800,480,8192,0,0,0,0,2,23,216.3,0c6af2194790a5fc7ed42456902d02b466e566675170ab865e27b6f0ca970d34
native-expanded,113-Mercury-Sand-packed-64-baseline-w32-s00,33,2,packed,0,1,baseline,1800,-1,26880,0,0,0,0,6,22,562.8,549dde8c96e4e0e327693db0b684b191dba234225caf3cb63be4180d1adad222
native-expanded,113-Mercury-Sand-packed-64-baseline-w32-s01,33,2,packed,1,1,baseline,1800,-1,26880,0,0,0,0,3,22,602.4,a1c53ab9278095f9f61106f91d5f136f3f20c09ca3c3f94a0e4c1b53dc605d40
native-expanded,113-Mercury-Sand-packed-64-baseline-w32-s02,33,2,packed,2,1,baseline,1800,-1,26880,0,0,0,0,3,22,585.3,7d8bcabf4200b3ec2bbf7a4dde13d14e925d47bdaf28310383658b067aae1fb4
native-expanded,113-Mercury-Sand-packed-64-baseline-w32-s03,33,2,packed,3,1,baseline,1800,-1,26880,0,0,0,0,3,22,486.9,706bdace6a38f74d6d122093d4a597bf021d42200d6fdde6f02732898459439d
native-expanded,113-Mercury-Sand-packed-64-baseline-w32-s04,33,2,packed,4,1,baseline,1800,-1,26880,0,0,0,0,3,22,615.5,c2ae81be0d9f4aff80341203fbabdfdcc6367257f2ed4a8964fd158f1e68fee7
native-expanded,114-Mercury-Sand-open-32-baseline-w32-s00,33,2,open,0,1,baseline,1800,240,6098,0,0,0,0,6,35,484,00f80082b51238a8e506f28c0aea473a4c4ad28504d395cdc6989e24ed6d45bd
native-expanded,114-Mercury-Sand-open-32-baseline-w32-s01,33,2,open,1,1,baseline,1800,300,6374,0,0,0,0,6,35,471.9,8c6d9a346a086b30f689f1ac86fb850a4c12efb5f9968dc3ec4c4d95aef9a3ba
native-expanded,114-Mercury-Sand-open-32-baseline-w32-s02,33,2,open,2,1,baseline,1800,330,6466,0,0,0,0,6,35,489.7,0611b8a63c74b5c06ce83e5df4f817cc1b4c45ceebf26d2b5b11e81ffd372bb4
native-expanded,114-Mercury-Sand-open-32-baseline-w32-s03,33,2,open,3,1,baseline,1800,330,6542,0,0,0,0,6,35,467.6,b123ff05a46e232df591bc0630ae77fcd2f39891ee0cb03634727e11abcee45e
native-expanded,114-Mercury-Sand-open-32-baseline-w32-s04,33,2,open,4,1,baseline,1800,330,6676,0,0,0,0,6,35,477.8,220af1ca16d904848d380867f4c0a74ef8b638c852f0a3005adaf9df719fdc1c
native-expanded,115-Mercury-Sand-saturated-32-baseline-w32-s00,33,2,saturated,0,1,baseline,1800,540,17501,0,23715,23715,0,6,47,503.8,84116fafe8e7fe7206fae13671dc527367a2bb772f6b27e07e3b427ca741e240
native-expanded,115-Mercury-Sand-saturated-32-baseline-w32-s01,33,2,saturated,1,1,baseline,1800,510,17485,0,23715,23715,0,3,47,454.2,3c3dc75e52534c8f6991ae5908f8faacb12725910979fe86e47f164460e2c347
native-expanded,115-Mercury-Sand-saturated-32-baseline-w32-s02,33,2,saturated,2,1,baseline,1800,570,17529,0,23715,23715,0,3,47,478.6,b25c48997fa0a3ad376612b6c3fee6cebff0e3bed56871dfb486b1931dd9471d
native-expanded,115-Mercury-Sand-saturated-32-baseline-w32-s03,33,2,saturated,3,1,baseline,1800,570,17544,0,23715,23715,0,3,47,444.1,d4a63be4929d7cd467809c3b173d02bf9db2033a35aa43c3fcc173e8ec9d9c59
native-expanded,115-Mercury-Sand-saturated-32-baseline-w32-s04,33,2,saturated,4,1,baseline,1800,540,17503,0,23715,23715,0,3,47,437.1,876ee799418c426d86f915b600bf60c2638ecfe64c3c180636d7bd0a4c010da7
native-expanded,116-Mercury-Dust-packed-16-baseline-w32-s00,33,14,packed,0,1,baseline,1800,480,8192,0,0,0,0,4,23,256.9,53caaacc2682c01a204bd87349fa038ff4293bc1245a8ffa03a0b0dfca84a44f
native-expanded,116-Mercury-Dust-packed-16-baseline-w32-s01,33,14,packed,1,1,baseline,1800,480,8192,0,0,0,0,2,23,233.7,0300f425e70d29c54a49570caa00ce8449599abf1d4e68a2415f0eec6f23b1af
native-expanded,116-Mercury-Dust-packed-16-baseline-w32-s02,33,14,packed,2,1,baseline,1800,480,8192,0,0,0,0,2,23,223.1,b97c01a3da6df8cb51e7cd30209b4c77c276737f5776f81ee149ce4538b181ec
native-expanded,116-Mercury-Dust-packed-16-baseline-w32-s03,33,14,packed,3,1,baseline,1800,480,8192,0,0,0,0,2,23,278.7,280d452d4f642a35878c03d65132f37efe1204eaf22d1e6fdce1cb3c971c20db
native-expanded,116-Mercury-Dust-packed-16-baseline-w32-s04,33,14,packed,4,1,baseline,1800,480,8192,0,0,0,0,2,23,237.8,16e52f6efce78fe245eb7ba672329c3001a5125a216dfdea93a56f0913fecbb2
native-expanded,117-Mercury-Dust-packed-64-baseline-w32-s00,33,14,packed,0,1,baseline,1800,-1,26880,0,0,0,0,6,22,720.5,bca1109b7676446e26f9714eeab3d5cb9a6dded74760e74420895fd90277b078
native-expanded,117-Mercury-Dust-packed-64-baseline-w32-s01,33,14,packed,1,1,baseline,1800,-1,26880,0,0,0,0,3,22,607.7,2d6a2e75ad272cbab215344c7f6116efaba50b62c56599fef1dc6ea504f1a31f
native-expanded,117-Mercury-Dust-packed-64-baseline-w32-s02,33,14,packed,2,1,baseline,1800,-1,26880,0,0,0,0,3,22,572.5,702153787eecf3822370ad81830c4808421c895f73f76a0823f678420ab7bc28
native-expanded,117-Mercury-Dust-packed-64-baseline-w32-s03,33,14,packed,3,1,baseline,1800,-1,26880,0,0,0,0,3,22,673.1,5e61e45111150006e878da0586aab023eb9287e838e8d9363084206308cfb24a
native-expanded,117-Mercury-Dust-packed-64-baseline-w32-s04,33,14,packed,4,1,baseline,1800,-1,26880,0,0,0,0,3,22,748.5,14be6bdfb0b2e4baa8fb6548f84fb4fca5e85dfcbbc12f5fe8fe212103bbbf00
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s00,33,14,open,0,1,baseline,1800,240,6098,0,0,0,0,6,35,567.2,972d4afca214f99c098e0a7b93bd561ea6d94619ac6d60b9248b5f24fe920d24
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s01,33,14,open,1,1,baseline,1800,300,6374,0,0,0,0,6,35,513.8,0c2976dac7ba95785eda6bdfd4a9e032a7b3a5ea2e4a8b6df618173a8d8238c5
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s02,33,14,open,2,1,baseline,1800,330,6466,0,0,0,0,6,35,539.6,7d4c332506f544799eaa361c25c0eb7bf61598a6f40bd28d421268dbfb77e919
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s03,33,14,open,3,1,baseline,1800,330,6542,0,0,0,0,6,35,494.3,783cfaef1e7caca096b2a49ebbf1a177d29625649506803db91e5c416f873bbf
native-expanded,118-Mercury-Dust-open-32-baseline-w32-s04,33,14,open,4,1,baseline,1800,330,6676,0,0,0,0,6,35,469,668dfe54d2186dccf88ccb5d952c3a4792153734dcc542410b8485faf5be5e4f
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s00,33,14,saturated,0,1,baseline,1800,873,17785,0,23715,23715,0,6,40,477.3,c155801f87162e2f2bd5738732b1a0b904af11f303947c7dcd440e95af80392f
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s01,33,14,saturated,1,1,baseline,1800,873,17793,0,23715,23715,0,3,40,419.8,9fcf62cc46925c1f647b0288de353a2acba60792fde495ef6f710b6da9ab5af0
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s02,33,14,saturated,2,1,baseline,1800,873,17769,0,23715,23715,0,3,40,488.1,981c92cfebda8db2db6427e1f50b07bd214980f4896036a09fcb20a1fb340fe2
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s03,33,14,saturated,3,1,baseline,1800,873,17772,0,23715,23715,0,3,40,515.4,2442a123086f1d09fae3400a0034cd67b535d379c1ce38b2993c6e520a81863a
native-expanded,119-Mercury-Dust-saturated-32-baseline-w32-s04,33,14,saturated,4,1,baseline,1800,873,17781,0,23715,23715,0,3,40,483.6,3ed666d0a14d818c7021399bdc6c136501103fb7d1d15c86ace277fcfaaabddf
native-expanded,120-Water-Sand-packed-16-baseline-w32-s00,3,2,packed,0,1,baseline,1800,-1,0,0,130560,130560,0,4,11,2.3,0bcb835eda466dfafc04b9ccaad5a9b558aba25953b1145e0a3fc7ba49098d3a
native-expanded,120-Water-Sand-packed-16-baseline-w32-s01,3,2,packed,1,1,baseline,1800,-1,0,0,130560,130560,0,2,11,2.3,fe3a6ef35e4eda109c689efd6a8e40b3cc19bbe6c929c732a31529ae8d4ce83a
native-expanded,120-Water-Sand-packed-16-baseline-w32-s02,3,2,packed,2,1,baseline,1800,-1,0,0,130560,130560,0,2,11,2.3,382d2f936e3b39bf6976b6014e498459e069c14d1f82861f3ec3595d6d6f2fc6
native-expanded,120-Water-Sand-packed-16-baseline-w32-s03,3,2,packed,3,1,baseline,1800,-1,0,0,130560,130560,0,2,11,1.3,a6c4de7708d508d775b957e17e2851ac77b0fb268bba129cb091cdf8f318cd1c
native-expanded,120-Water-Sand-packed-16-baseline-w32-s04,3,2,packed,4,1,baseline,1800,-1,0,0,130560,130560,0,2,11,2.3,bf915131e8d7b2407785f816bba3f8014edca3cac5429cc4f8cd0c2ef161e92c
native-expanded,121-Water-Sand-packed-64-baseline-w32-s00,3,2,packed,0,1,baseline,1800,-1,0,0,130560,130560,0,6,11,1.2,a9beb22a20f5a0a2797f210ce53b94f5ef5016bf1887f7534102348a5c3865c6
native-expanded,121-Water-Sand-packed-64-baseline-w32-s01,3,2,packed,1,1,baseline,1800,-1,0,0,130560,130560,0,3,11,2.3,876f6f1ac04112e73c164ab63dfd07f84b0bff528e5a958ba4ad37587148fce7
native-expanded,121-Water-Sand-packed-64-baseline-w32-s02,3,2,packed,2,1,baseline,1800,-1,0,0,130560,130560,0,3,11,1.2,21ddec0db4e0b1396bd5fefa8ab00b707d6e7896f5cf8b42070ca82c8d019e8a
native-expanded,121-Water-Sand-packed-64-baseline-w32-s03,3,2,packed,3,1,baseline,1800,-1,0,0,130560,130560,0,3,11,1.3,ff19f795b347b86dc2cf8ea30dfafc2fd55213970fd8eb7d7c1fd052b3cdf8fd
native-expanded,121-Water-Sand-packed-64-baseline-w32-s04,3,2,packed,4,1,baseline,1800,-1,0,0,130560,130560,0,3,11,2.3,21c76c7610289e14c4ce27fddba0f82fbcac3f0901b997671e08963b914fcf26
native-expanded,122-Water-Sand-open-32-baseline-w32-s00,3,2,open,0,1,baseline,1800,-1,1010,0,130560,130560,0,6,31,794.9,549c15afd9edff2d96cbd5967e5ec97906a3d33222e9e50a96546143cc3337b2
native-expanded,122-Water-Sand-open-32-baseline-w32-s01,3,2,open,1,1,baseline,1800,-1,716,0,130560,130560,0,6,31,749,596ca155b64f2df7f5f8193cac6c9045368369eab261ab8630a8bf15e7258edb
native-expanded,122-Water-Sand-open-32-baseline-w32-s02,3,2,open,2,1,baseline,1800,-1,240,0,130560,130560,0,6,30,706.7,00c4b0a7b438564184627c524bf5e852c4e69eda16885c0a4d1f9d26f2e343bf
native-expanded,122-Water-Sand-open-32-baseline-w32-s03,3,2,open,3,1,baseline,1800,-1,426,0,130560,130560,0,6,30,737.8,ce31e11b7eb1c4d4cea29c07b0d195658bddbdba5ba2d6a3025fce581d48e12b
native-expanded,122-Water-Sand-open-32-baseline-w32-s04,3,2,open,4,1,baseline,1800,-1,561,0,130560,130560,0,6,30,842.8,72f55793d696fb16e90db3a846b57f37ea30a3d0d444c22df8491e6458e863be
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s00,3,2,saturated,0,1,baseline,1800,-1,1300,0,154275,154275,0,6,18,2.3,6800c66c5a6530d5a135691b858f26992fc7afed93f31ca344f86424264c8b0a
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s01,3,2,saturated,1,1,baseline,1800,-1,1285,0,154275,154275,0,3,18,2.7,a91e454d52d34ff8c8cbf83759ef6d43e4884baabf7c940aee957199b27e68f5
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s02,3,2,saturated,2,1,baseline,1800,-1,1311,0,154275,154275,0,3,18,1.5,a014f41e98b7b577c1f0a8c8dcb45e0def141817ad80e1b31f5c5bfe016c7338
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s03,3,2,saturated,3,1,baseline,1800,-1,1310,0,154275,154275,0,3,18,2.7,6562e12aeb43e55fd96889a74b89a8492b5f81dff79dd28ede513a5e3f8207f6
native-expanded,123-Water-Sand-saturated-32-baseline-w32-s04,3,2,saturated,4,1,baseline,1800,-1,1303,0,154275,154275,0,3,18,1.8,28dc3b6d34056a00e675acde2199ebf3b84aab372b6b74d8657c03a0ed93a2f7
native-expanded,124-Water-Dust-packed-16-baseline-w32-s00,3,14,packed,0,1,baseline,1800,16,8192,0,130560,130560,0,4,16,1.2,9e8ee45d888fd3b0efeca8590101544127bc2589589fdfd3dcda7de49b76554d
native-expanded,124-Water-Dust-packed-16-baseline-w32-s01,3,14,packed,1,1,baseline,1800,16,8192,0,130560,130560,0,2,16,1.3,ef362989607094e711730bbd6f627189f46eaf51cd640c688be1669d10aa1a2d
native-expanded,124-Water-Dust-packed-16-baseline-w32-s02,3,14,packed,2,1,baseline,1800,16,8192,0,130560,130560,0,2,16,1.3,fab28a5737fd925d9d7ed25ff444d680056a1571d6d9df76c9a84e3f73c0b4d4
native-expanded,124-Water-Dust-packed-16-baseline-w32-s03,3,14,packed,3,1,baseline,1800,16,8192,0,130560,130560,0,2,16,2.6,170d8215e2fdc2031617cf75a3d4f0c5d737a5ba03c20611fb5b2407eebb3dd9
native-expanded,124-Water-Dust-packed-16-baseline-w32-s04,3,14,packed,4,1,baseline,1800,16,8192,0,130560,130560,0,2,16,2.6,ec639a41e0e4d1ebf2525d79dd9ed498063fc158d7dad791b56e8bac6e832a12
native-expanded,125-Water-Dust-packed-64-baseline-w32-s00,3,14,packed,0,1,baseline,1800,64,32768,0,130560,130560,0,6,16,5.4,f3e87c66a100d3ce1eda3da7bf05727c26a90703fb0b390350e51a6128ca1eea
native-expanded,125-Water-Dust-packed-64-baseline-w32-s01,3,14,packed,1,1,baseline,1800,64,32768,0,130560,130560,0,3,16,20.1,a305f591e5c54c72535e7e50cbe12b887811e8218d7dd44a1b683e157da62d7b
native-expanded,125-Water-Dust-packed-64-baseline-w32-s02,3,14,packed,2,1,baseline,1800,64,32768,0,130560,130560,0,3,16,5.2,83439139163d923fe04eab1781e2fce1da79373d4827f9ae72d00e4c4a208c07
native-expanded,125-Water-Dust-packed-64-baseline-w32-s03,3,14,packed,3,1,baseline,1800,64,32768,0,130560,130560,0,3,16,24.7,6331d2bf2fd17f35606cbce313acf16d957d69ccc8239bbf20ae831dfe5ad4b7
native-expanded,125-Water-Dust-packed-64-baseline-w32-s04,3,14,packed,4,1,baseline,1800,64,32768,0,130560,130560,0,3,16,5.4,5e293ef1b97f5eb711e8830236b1a45a53d7ea7e98197f0243c2458282f124c8
native-expanded,126-Water-Dust-open-32-baseline-w32-s00,3,14,open,0,1,baseline,1800,32,11109,0,130560,130560,0,6,31,653.5,2fcc3044041f6a6b9889e2edfc106d883825fb35f5087ecc00a2042aea2e333f
native-expanded,126-Water-Dust-open-32-baseline-w32-s01,3,14,open,1,1,baseline,1800,32,10356,0,130560,130560,0,6,31,696.9,56549c8361612536d24bbd22acffafd495ea354d272322954c6866520eb86e7b
native-expanded,126-Water-Dust-open-32-baseline-w32-s02,3,14,open,2,1,baseline,1800,32,9597,0,130560,130560,0,6,31,655,5463ff98cb1806910f08e29dbd57fbfee51820f639ad559abfa5908dd70f4424
native-expanded,126-Water-Dust-open-32-baseline-w32-s03,3,14,open,3,1,baseline,1800,32,8784,0,130560,130560,0,6,31,459.1,02b752c7aaf2997eedcce00971ae0126b00a84854f2bd89468e45b86d3610163
